JO_REQST_NO,JO_REGIST_NO,CMPNY_NM,BSNS_SUMRY_CN,RCRIT_JSSFC_CMMN_CODE_SE,JOBCODE_NM,RCRIT_NMPR_CO,ACDMCR_CMMN_CODE_SE,ACDMCR_NM,EMPLYM_STLE_CMMN_CODE_SE,EMPLYM_STLE_CMMN_MM,WORK_PARAR_BASS_ADRES_CN,SUBWAY_NM,DTY_CN,CAREER_CND_CMMN_CODE_SE,CAREER_CND_NM,HOPE_WAGE,RET_GRANTS_NM,WORK_TIME_NM,WORK_TM_NM,HOLIDAY_NM,WEEK_WORK_HR,JO_FEINSR_SBSCRB_NM,RCEPT_CLOS_NM,RCEPT_MTH_IEM_NM,MODEL_MTH_NM,RCEPT_MTH_NM,PRECENTN_PAPERS_NM,MNGR_NM,MNGR_PHON_NO,MNGR_INSTT_NM,BASS_ADRES_CN,JO_SJ,JO_REG_DT,GUI_LN,latitude,longitude
J323202401160001,DdA3232401162050,엠제이코리아,"인력공급, 근로자파견, 위생관리용역,기타위생및유사서비스",561101,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",1,J00100,관계없음,J01101,상용직,서울 강남구.,학동,"건물 내외부 미화 청소업무
사무실 청소(4층 신축건물)
화장실 청소",J01302,경력,월급 / 270만원 ,퇴직금,07:00~16:00,주간,주5일근무,40,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-15),,서류  면접   ,온라인 방문 우편 전자우편,,하산수,02-3423-5585,강남구,인천광역시 부평구 신트리로6번길 3  (부평동) (부평동),강남 유명 제작사 미화청소업무,2024-01-16,(월급)270만원 / 서울 강남구 / 경력,,
J305202401160002,DdA3052401162029,(주)우성에이치알,근로자 파견 및 도급 외,26301,총무 및 일반 사무원,1,J00100,관계없음,J01102,계약직,부산 영도구감리사무실,,"* 감리사무실 문서작성, 서류관리, 전화응대 등 사무보조 업무
* 월급: 2,070,000원 
* 주차장 이용불가로 대중교통 통근 가능자
* 출근 예정일: 3월04일(월요일)",J01300,무관,월급 / 207만원 ,퇴직금,09:00~18:00,주간,주5일근무,40,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-15),,서류  면접   ,전자우편   ,,이선미,02-450-1419,광진구,서울특별시 광진구 아차산로 345  (자양동) 3층 301호,[부산 영도구 남항동] 감리사무실 사무원 모집,2024-01-16,(월급)207만원 / 부산 영도구 / 경력 무관,,
J311202401160005,DdA3112401162049,참빛재가복지센터,"방문목욕, 방문간호",550104,재가 요양보호사,1,J00100,관계없음,J01105,상용직(시간제),서울 노원구인근,,중계동2001아울렛인근 4등급 독거 할머니 08:30~11:30 주6일,J01300,무관,시급 / 12500원 ,퇴직금,,주간,주6일근무,18,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-15),,서류  면접   ,방문   ,,최창선,02-2116-3502,노원구,"서울특별시 노원구 상계로 193 -14 (상계동) 202(상계동, 상계대림아파트 상가)",재가요양보호사_중계동,2024-01-16,(시급)12500원 / 서울 노원구 / 경력 무관,,
J324202401160005,DdA3242401162031,더케어방문요양센터,재가노인복지시설,550104,재가 요양보호사,1,J00100,관계없음,J01105,상용직(시간제),서울 송파구.,,"- 대상자 : 방이역 3번 출구 앞 대림 아파트 4등급 할아버지(부부 거주 )
- 등급 변경 신청한 상황/거의 누워 계심
- 직무 내용 : 기저귀 케어, 식사 지원, 가사 지원, 운동 도움
- 장기 요양 급여 적용 근무시간 13:00~16:00, 주5일
- 시급 13,000원

* 2/7부터 2등급으로 변경 예정/근무시간 13~17시 변경+중증 가산 수당 1일 3,000원 지급",J01300,무관,시급 / 13000원 ,퇴직금,13:00~16:00,주간,주5일근무,15,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-15),,면접    ,방문 기타  ,,홍수희,02-2147-3682,송파구,"서울특별시 강남구 테헤란로 151  (역삼동) 8층 816호, 역삼동",[방이동/4등급할아버지/13~16시] 재가 요양보호사 모집,2024-01-16,(시급)13000원 / 서울 송파구 / 경력 무관,,
J313202401160001,DdA3132401162004,A+기쁨드림방문요양센터,"방문목욕 ,방문요양",550104,재가 요양보호사,1,J00100,관계없음,J01101,상용직,서울 서대문구.,,"재가 요양보호사 채용 
- 3등급 할머니 
- 09:00~12:00",J01300,무관,시급 / 12500원 ,퇴직금,,주간,주5일근무,115,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-15),,면접    ,방문   ,,이은희,02-330-1485,서대문구,"서울특별시 은평구 역말로 19 -11 (역촌동) 역촌동 , 9경두",[북가좌동]3등급할머니/9시~12시/요양보호사 채용,2024-01-16,(시급)12500원 / 서울 서대문구 / 경력 무관,,
J316202401160007,DdA3162401162015,동행재가노인복지센터,"방문요양,방문목욕,중산층케어",550104,재가 요양보호사,1,J00100,관계없음,J01105,상용직(시간제),서울 강서구우림필유아파트,,"-요양보호대상자: 4등급 할머니(70대, 거동 가능, 강아지 한 마리 있음)
-직무내용:일상가사지원(청소-깔끔하신분), 신체활동지원
-근로시간: 09:00~12:00 (월 24회)
-시급: 12,800원",J01300,무관,시급 / 12800원 ,퇴직금,09:00~12:00,주간,주6일근무,18,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-15),,면접    ,방문 기타  ,,이춘순,02-2600-6250,강서구,서울특별시 양천구 가로공원로60길 9 -12 (신월동) (동행재가노인복지센터),"(화곡동) 4등급 어르신, 9~12시, 월 24회, 도움 주실 요양보호사 구인",2024-01-16,(시급)12800원 / 서울 강서구 / 경력 무관,,
J316202401160006,DdA3162401162013,호서그릴,한식,532300,주방 보조원,1,J00100,관계없음,J01102,계약직,서울 강서구동우빌딩(지하1층),발산,"-업무: 조리보조 및 세정
-근무시간: 16:00~20:00 주5일근무 4시간
-시급 : 12,000",J01301,신입,시급 / 12000원 - 면접 후 협의가능 ,퇴직금,16:00~20:00,주간,주5일근무,20,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-15),,면접    ,방문 기타  ,,서영원,02-2600-6520,강서구,"서울특별시 강서구 강서로 418  (등촌동) 지하1층(등촌동, 동우빌딩)",[채용마감]조리보조 및 세정,2024-01-16,(시급)12000원 / 서울 강서구 / 경력 무관,,
J304202401160001,DdA3042401162003,로뎀재가노인복지센터,"방문요양, 방문목욕",550104,재가 요양보호사,1,J00100,관계없음,J01105,상용직(시간제),서울 성동구금호벽산아파트,,"금호동 4등급 할아버지 케어
09:00~12:00 주5일
시급 12,500원
문의 02-387-2645",J01300,무관,시급 / 12500원 - 면접 후 협의가능 ,퇴직금,09:00~12:00,주간,주5일근무,15,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-15),,면접    ,방문 팩스 기타 ,,김선옥,02-2286-5409,성동구,서울특별시 은평구 연서로21길 7 -7 (갈현동) 7-7 1층,금호동 4등급  할아버지 오전 재가요양보호사 모집,2024-01-16,(시급)12500원 / 서울 성동구 / 경력 무관,,
J306202401160002,DdA3062401162010,새소망재가복지센터,방문요양,550104,재가 요양보호사,1,J00100,관계없음,J01105,상용직(시간제),서울 동대문구,,"- 5등급 할아버님 방문요양
- 치매교육이수 필수
- 인지활동, 가사지원, 일상생활도움 등",J01300,무관,시급 / 12500원 ,퇴직금,12:30~15:30,주간,주5일근무,15,고용보험 산재보험 건강보험 국민연금,구인 시 까지 (2개월 이내)(2024-03-15),,서류  면접   ,방문   ,,이혜숙,02-2127-4921,동대문구,서울특별시 성동구 용답15가길 2  (용답동) 용답동,답십리동 5등급 할아버님 방문요양보호사 모집[치매교육이수자],2024-01-16,(시급)12500원 / 서울 동대문구 / 경력 무관,,
J316202401160005,DdA3162401162010,대성재가복지센터,방문요양,550104,재가 요양보호사,1,J00100,관계없음,J01105,상용직(시간제),서울 강서구가양4단지,가양,"-요양보호대상자: 2등급 할머니(80대.. 거동 힘드심)
-직무내용:일상가사지원(식사-죽 조리 등), 신체활동지원
-근로시간: 10:00~13:00 (주 6일)
-시급: 12,500원",J01300,무관,시급 / 12500원 ,퇴직금,10:00~13:00,주간,주6일근무,18,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-15),,면접    ,방문 기타  ,,이춘순,02-2600-6250,강서구,서울특별시 강서구 양천로57길 36  (가양동) (가양5단지),"(가양동) 2등급어르신, 10~13시, 주 6일 도움 주실 요양보호사 구인",2024-01-16,(시급)12500원 / 서울 강서구 / 경력 무관,,
J306202401160001,DdA3062401162006,(주) 동아씨스템,위생관리용역,561101,"건물 청소원(공공건물,아파트,사무실,병원,상가,공장 등)",1,J00100,관계없음,J01105,상용직(시간제),서울 동대문구이문중앙하이츠빌아파트,,"이문동 중앙하이츠 아파트미화 
근무시간 월-금09:00-15:00(휴게시간 12-13시) 토:09:00-12:00
급여:1,419,840원

신주 5층까지만 있음",J01301,신입,월급 / 142만원 ,퇴직금,09:00-15:00,주간,주6일근무,28,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-15),,면접    ,방문   ,,김영미,02-2127-4920,동대문구,서울특별시 강북구 삼각산로 149 -1 (수유동) 3층,이문동 아파트 미화 구인,2024-01-16,(월급)142만원 / 서울 동대문구 / 경력 무관,,
J322202401160001,DdA3222401162002,돌봄in재가복지센터,재가요양센터,550104,재가 요양보호사,1,J00100,관계없음,J01103,계약직(시간제),서울 서초구,,"-1등급 할머니(와상(석션/위루관(뉴케어)/가사도우미 있음/점심제공

-08:30~12:30+12:30~16:30(주6일)/급여12600+비급여17000

-중증수당별도",J01300,무관,시급 / 12600원 ,퇴직금,08:30~12:30+12:30~16:30,주간,주6일근무,40,고용보험 산재보험 건강보험 국민연금,구인 시 까지 (2개월 이내)(2024-03-15),사업장,면접    ,방문 기타  ,,심미숙,02-2155-6684,서초구,"서울특별시 서초구 남부순환로347길 53  (서초동) 5층(서초동, 영초빌딩)",재가요양보호사 모집[1등급/8시간근무/서울고뒷편/서초동],2024-01-16,(시급)12600원 / 서울 서초구 / 경력 무관,,
J324202401160001,DdA3242401162002,아라사회복지센터,요양업,550104,재가 요양보호사,1,J00100,관계없음,J01105,상용직(시간제),서울 강동구암사동,,"3등급할아버지케어(암사동) 위생관리 및 말벗 일상생활지원
근무시간:09:00~12:00(주5일) 시급:12,500원",J01300,무관,시급 / 12500원 ,퇴직금,09:00~12:00,주간,주5일근무,15,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-15),,서류  면접   ,방문 팩스 기타 ,,선경덕,02-2147-3681,송파구,서울특별시 송파구 마천로 229  (마천동) 202,[암사동/3등급(할아버지)/09:00~12:00] 재가요양보호사 모집,2024-01-16,(시급)12500원 / 서울 강동구 / 경력 무관,,
J324202401150011,DdA3242401152061,나누리방문요양센터,방문요양,550100,요양 보호사 및 간병인,1,J00100,관계없음,J01105,상용직(시간제),서울 송파구,,"- 대상자 : 마천우방아파트 인근 4등급 할머니(80대/거동 가능) 
- 직무 내용 : 정서 지원, 주변 환경 정리, 일상생활 도움 
- 장기 요양 급여 적용 근무시간 12:00~15:00, 주5일
 - 시급 12,500원",J01300,무관,시급 / 12410원 ,퇴직금,12:00~15:00,주간,주5일근무,15,고용보험 산재보험 건강보험 국민연금,구인 시 까지 (2개월 이내)(2024-03-14),,면접    ,방문 기타  ,,홍수희,02-2147-3682,송파구,서울특별시 송파구 가락로 183  (송파동) (한양상가 2층 5호),[마천동/4등급할머니/12:00~15:00] 재가 요양보호사 모집,2024-01-15,(시급)12410원 / 서울 송파구 / 경력 무관,,
J319202401150018,DdA3192401152092,대한재가복지센터,"방문요양, 방문목욕",232903,장애인 생활지도원(장애인활동보조원 포함),1,J00106,고등학교,J01101,상용직,서울 강남구강남구 개포동 대치아파트,,"[장애인활동지원사 모집]

직무: 시각장애 남자 대상자
- 50대 중반, 복지관 이동도움 및 식사 보조, 운동지원 등 
- 장애인활동지원사 교육 이수자

근무시간: 일6~7시간 협의 / 주5일

시급: 12,400원",J01300,무관,시급 / 12400원 ,퇴직금,일6~7시간 협의,주간,주5일근무,30,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-14),,면접    ,기타   ,,정재희,02-2670-3796,영등포구,서울특별시 영등포구 당산로29길 5 -1 (당산동3가) 삼일빌딩 504호 대한재가복지센터,장애인활동지원사 모집 - 시각장애인 남자대상자 / 강남구 개포동 대치아파트,2024-01-15,(시급)12400원 / 서울 강남구 / 경력 무관,,
J305202401150009,DdA3052401152070,행복드림복지센터,"방문요양, 방문목욕",550104,재가 요양보호사,1,J00100,관계없음,J01103,계약직(시간제),서울 광진구한강우성아파트 거주,,"* 5등급 여자어르신(36년생_체구왜소, 경증치매) 케어/거동가능/딸부부와 거주(사위 직장인)
* 인지활동프로그램 진행/치매교육이수증 필수
* 점심식사 챙겨드리기(간단한 국 끓이기)/주1회 샤워도움/청소 등 정서지원 및 일상생활지원 업무
- 외부활동 없음",J01302,경력,시급 / 12500원 - 면접 후 협의가능 ,퇴직금,14:00~17:00,주간,주5일근무,15,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-14),,서류  면접   ,방문 기타  ,,이선미,02-450-1419,광진구,서울특별시 광진구 뚝섬로 618  (자양동) 국제빌딩 2층,[자양동/5등급/여자/오후] 재가 요양보호사 모집,2024-01-15,(시급)12500원 / 서울 광진구 / 경력,,
J324202401150016,DdA3242401152094,(주)프로번역,"번역,통역",29506,사무 보조원(일반사업체),1,J00100,관계없음,J01101,상용직,"서울 송파구B동 805호(잠실동, 갤러리아팰리스)",잠실,"[번역문서 편집 및 고객전화응대]
- 문서 및 고객관리 업무이며 영어는 못하셔도 무관하나 영타는 가능하신 분
  컴퓨터 활용 가능하신 분
- 근무시간: 09:00~18:00(주5일)
- 연봉:2,500만원~2600만원
- 중식제공
- 우대사항: 컴퓨터관련 자격증
- 제출서류: 이력서, 자기소개서, 경력증명서, 졸업(에정)증명서, 기타(자격증)
- 접수방법:  이력서 등 제출서류 이메일(human1235@naver.com)전송 후 
               전화(02-2145- 4628)
* 서류 검토 후 개별연락하여 면접진행합니다
- 문의: 02-2145-4628",J01300,무관,최소연봉 / 2500만원 ,퇴직연금,09:00~18:00,주간,주5일근무,40,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-14),,서류  면접   ,기타   ,,선경덕,02-2147-3681,송파구,"서울특별시 송파구 올림픽로 212  (잠실동) B동 805호(잠실동, 갤러리아팰리스)",[잠실동] 사무 보조원 모집,2024-01-15,(연봉)2500만원 / 서울 송파구 / 경력 무관,,
J319202401150017,DdA3192401152090,대한재가복지센터,"방문요양, 방문목욕",232903,장애인 생활지도원(장애인활동보조원 포함),1,J00106,고등학교,J01101,상용직,서울 광진구자양동 금강KCC아파트,,"[장애인활동지원사 모집]

직무: 시각장애 여자 대상자
- 60대, 가사지원, 외출지원, 사회활동 지원, 이동 시 안내 보행 등
- 장애인활동지원사 교육 이수자

근무시간: 일6~7시간 협의 / 주5일

시급: 12,400원",J01301,신입,시급 / 12400원 ,퇴직금,일6~7시간 협의,주간,주5일근무,30,국민연금 고용보험 산재보험 건강보험,구인 시 까지 (2개월 이내)(2024-03-14),,면접    ,기타   ,,정재희,02-2670-3796,영등포구,서울특별시 영등포구 당산로29길 5 -1 (당산동3가) 삼일빌딩 504호 대한재가복지센터,장애인활동지원사 모집 - 시각장애인 여자대상자 / 광진구 자양동 금강KCC아파트,2024-01-15,(시급)12400원 / 서울 광진구 / 경력 무관,,
J321202401150006,DdA3212401152032,남부노인복지센터,재가요양보호사,550104,재가 요양보호사,1,J00100,관계없음,J01105,상용직(시간제),서울 영등포구,,"여의도 삼부아파트,
3등급 할머니,
요양보호(식사 도움, 이동 도움, 말벗 등).
주 5일, 오전 3시간(09:00~12:00).",J01300,무관,시급 / 12500원 ,퇴직금,09:00~12:00,주간,주5일근무,15,고용보험 산재보험 건강보험 국민연금,구인 시 까지 (2개월 이내)(2024-03-14),,면접    ,방문   ,,오신영,02-879-5774,관악구,서울특별시 관악구 조원중앙로 61  (신림동) 다올빌딩 3층,"여의도 삼부아파트, 3등급 할머니, 주 5일, 오전 3시간( 09:00~12:00)",2024-01-15,(시급)12500원 / 서울 영등포구 / 경력 무관,,
